,time,year,month,day,hour,wind_direction,wind_speed,pm10,pm25,humidity,dew,visibility,temperature,lost
283,20011219,2020,1,12,19,47.0,1.0,78.0,48.0,57.0,4.4,14.4,12.7,False
284,20011220,2020,1,12,20,29.0,1.0,109.0,53.0,59.0,4.6,16.0,12.4,False
285,20011221,2020,1,12,21,60.0,2.0,109.0,48.0,62.0,4.8,11.8,11.8,False
286,20011222,2020,1,12,22,27.0,1.0,88.0,47.0,65.0,4.9,10.5,11.2,False
287,20011223,2020,1,12,23,355.0,1.0,97.0,48.0,69.0,5.1,8.2,10.5,False
288,20011300,2020,1,13,0,337.0,1.0,126.0,78.0,71.0,4.9,7.9,9.9,False
289,20011301,2020,1,13,1,3.0,1.0,97.0,53.0,72.0,4.8,8.0,9.6,False
290,20011302,2020,1,13,2,347.0,2.0,77.0,57.0,73.0,4.8,8.3,9.4,False
291,20011303,2020,1,13,3,342.0,0.0,93.0,56.0,73.0,4.6,8.2,9.2,False
292,20011304,2020,1,13,4,346.0,1.0,90.0,59.0,75.0,4.9,8.0,9.1,False
293,20011305,2020,1,13,5,54.0,1.0,108.0,62.0,76.0,5.0,7.3,9.0,False
294,20011306,2020,1,13,6,10.0,0.0,93.0,58.0,77.0,5.1,7.7,8.9,False
295,20011307,2020,1,13,7,10.0,0.0,93.0,58.0,77.0,5.1,7.7,8.9,False
296,20011308,2020,1,13,8,326.0,1.0,106.0,57.0,77.0,5.1,8.0,8.9,False
297,20011309,2020,1,13,9,88.0,0.0,104.0,61.0,79.0,5.4,6.3,8.8,False
298,20011310,2020,1,13,10,8.0,0.0,120.0,75.0,85.0,6.2,5.3,8.6,False
299,20011311,2020,1,13,11,338.0,1.0,116.0,71.0,86.0,6.5,4.5,8.7,False
300,20011312,2020,1,13,12,35.0,0.0,111.0,81.0,84.0,6.2,5.3,8.8,False
301,20011313,2020,1,13,13,295.0,1.0,82.0,60.0,85.0,6.5,4.9,8.9,False
302,20011314,2020,1,13,14,289.0,1.0,89.0,73.0,81.0,5.9,5.3,9.0,False
303,20011315,2020,1,13,15,287.0,1.0,101.0,70.0,79.0,5.7,6.1,9.1,False
304,20011316,2020,1,13,16,264.0,1.0,101.0,75.0,83.0,6.4,5.9,9.1,False
305,20011317,2020,1,13,17,293.0,1.0,94.0,65.0,80.0,5.9,6.8,9.2,False
306,20011318,2020,1,13,18,310.0,1.0,78.0,72.0,79.0,5.8,7.0,9.2,False
307,20011319,2020,1,13,19,287.0,1.0,98.0,62.0,78.0,5.6,6.6,9.2,False
308,20011320,2020,1,13,20,238.0,1.0,95.0,82.0,79.0,5.7,6.3,9.1,False
309,20011321,2020,1,13,21,299.0,0.0,118.0,71.0,79.0,5.6,6.2,9.0,False
310,20011322,2020,1,13,22,256.0,0.0,101.0,69.0,80.0,5.6,5.9,8.9,False
311,20011323,2020,1,13,23,228.0,0.0,89.0,74.0,85.0,6.2,4.6,8.6,False
312,20011400,2020,1,14,0,210.0,1.0,87.0,63.0,85.0,6.0,5.0,8.4,False
313,20011401,2020,1,14,1,235.0,0.0,82.0,70.0,85.0,5.8,5.2,8.2,False
314,20011402,2020,1,14,2,218.0,1.0,94.0,70.0,84.0,5.6,5.7,8.1,False
315,20011403,2020,1,14,3,183.0,0.0,74.0,60.0,82.0,5.3,6.7,8.2,False
316,20011404,2020,1,14,4,179.0,0.0,77.0,59.0,85.0,5.6,5.9,8.0,False
317,20011405,2020,1,14,5,179.0,0.0,85.0,53.0,86.0,5.7,5.5,7.9,False
318,20011406,2020,1,14,6,180.0,1.0,74.0,59.0,87.0,5.8,5.0,7.8,False
319,20011407,2020,1,14,7,180.0,1.0,74.0,59.0,87.0,5.8,5.0,7.8,False
320,20011408,2020,1,14,8,179.0,0.0,92.0,60.0,86.0,5.5,5.6,7.7,False
321,20011409,2020,1,14,9,179.0,0.0,105.0,63.0,85.0,5.5,5.7,7.9,False
322,20011410,2020,1,14,10,65.0,0.0,98.0,70.0,85.0,5.9,5.5,8.3,False
323,20011411,2020,1,14,11,128.0,0.0,135.0,79.0,78.0,5.3,7.4,8.9,False
324,20011412,2020,1,14,12,179.0,0.0,109.0,80.0,73.0,5.2,8.7,9.8,False
325,20011413,2020,1,14,13,148.0,0.0,123.0,71.0,69.0,4.7,8.7,10.1,False
326,20011414,2020,1,14,14,180.0,0.0,97.0,63.0,69.0,4.7,9.6,10.1,False
327,20011415,2020,1,14,15,126.0,1.0,61.0,50.0,65.0,4.1,9.1,10.4,False
328,20011416,2020,1,14,16,80.0,1.0,73.0,51.0,66.0,4.0,8.2,10.1,False
329,20011417,2020,1,14,17,127.0,1.0,90.0,70.0,72.0,4.3,6.6,9.1,False
330,20011418,2020,1,14,18,130.0,0.0,88.0,63.0,74.0,4.4,6.5,8.8,False
331,20011419,2020,1,14,19,127.0,1.0,99.0,58.0,77.0,4.8,6.0,8.6,False
332,20011420,2020,1,14,20,0.0,0.0,104.0,55.0,78.0,4.8,5.7,8.4,False
333,20011421,2020,1,14,21,0.0,0.0,112.0,80.0,79.0,4.8,5.6,8.2,False
334,20011422,2020,1,14,22,64.0,0.0,101.0,78.0,81.0,5.0,5.3,8.1,False
335,20011423,2020,1,14,23,164.0,0.0,118.0,65.0,83.0,5.4,4.9,8.1,False
336,20011500,2020,1,15,0,56.0,0.0,105.0,80.0,82.0,5.3,5.0,8.2,False
337,20011501,2020,1,15,1,91.0,0.0,84.0,50.0,80.0,5.0,5.9,8.2,False
338,20011502,2020,1,15,2,164.0,0.0,87.0,69.0,83.0,5.4,5.1,8.1,False
339,20011503,2020,1,15,3,353.0,1.0,81.0,68.0,88.0,6.0,4.1,7.9,False
340,20011504,2020,1,15,4,3.0,1.0,96.0,65.0,94.0,6.4,1.5,7.3,False
341,20011505,2020,1,15,5,358.0,1.0,88.0,63.0,95.0,6.5,1.7,7.2,False
342,20011506,2020,1,15,6,41.0,1.0,78.0,58.0,95.0,6.4,2.0,7.1,False
343,20011507,2020,1,15,7,359.0,1.0,80.0,58.0,96.0,6.6,2.5,7.2,False
344,20011508,2020,1,15,8,179.0,0.0,81.0,54.0,95.0,6.5,5.1,7.2,False
345,20011509,2020,1,15,9,179.0,0.0,52.0,40.0,94.0,6.2,7.2,7.1,False
346,20011510,2020,1,15,10,54.0,0.0,40.0,36.0,92.0,6.2,7.2,7.4,False
347,20011511,2020,1,15,11,34.0,0.0,42.0,34.0,91.0,6.4,7.7,7.8,False
348,20011512,2020,1,15,12,0.0,0.0,49.0,38.0,87.0,6.1,8.7,8.1,False
349,20011513,2020,1,15,13,9.0,0.0,45.0,38.0,85.0,6.1,8.8,8.5,False
350,20011514,2020,1,15,14,39.0,1.0,44.0,36.0,88.0,6.3,7.5,8.2,False
351,20011515,2020,1,15,15,337.0,0.0,52.0,39.0,87.0,6.3,8.0,8.3,False
352,20011516,2020,1,15,16,26.0,1.0,54.0,40.0,91.0,6.6,5.6,8.0,False
353,20011517,2020,1,15,17,36.0,1.0,54.0,39.0,95.0,6.9,2.5,7.6,False
354,20011518,2020,1,15,18,5.0,1.0,59.0,44.0,95.0,6.8,3.7,7.5,False
355,20011519,2020,1,15,19,40.0,1.0,60.0,41.0,95.0,6.9,5.7,7.6,False
356,20011520,2020,1,15,20,54.0,0.0,56.0,33.0,93.0,6.5,9.9,7.6,False
357,20011521,2020,1,15,21,327.0,0.0,55.0,35.0,93.0,6.5,9.7,7.6,False
358,20011522,2020,1,15,22,349.0,1.0,56.0,34.0,94.0,6.7,7.4,7.6,False
359,20011523,2020,1,15,23,338.0,1.0,49.0,32.0,93.0,6.4,8.0,7.5,False
360,20011600,2020,1,16,0,320.0,1.0,51.0,31.0,93.0,6.3,7.8,7.4,False
361,20011601,2020,1,16,1,268.0,0.0,47.0,30.0,94.0,6.3,6.9,7.2,False
362,20011602,2020,1,16,2,164.0,0.0,50.0,32.0,95.0,6.4,5.2,7.1,False
363,20011603,2020,1,16,3,272.0,0.0,52.0,33.0,95.0,6.3,4.8,7.0,False
364,20011604,2020,1,16,4,0.0,0.0,50.0,31.0,95.0,6.2,4.9,6.9,False
365,20011605,2020,1,16,5,236.0,0.0,48.0,30.0,96.0,6.2,5.1,6.8,False
366,20011606,2020,1,16,6,240.0,0.0,43.0,26.0,96.0,6.2,5.0,6.8,False
367,20011607,2020,1,16,7,240.0,0.0,43.0,26.0,96.0,6.2,5.0,6.8,False
368,20011608,2020,1,16,8,179.0,0.0,43.0,30.0,96.0,6.1,5.5,6.7,False
369,20011609,2020,1,16,9,179.0,0.0,44.0,33.0,95.0,6.2,5.9,6.9,False
370,20011610,2020,1,16,10,182.0,0.0,54.0,39.0,93.0,6.3,6.5,7.4,False
371,20011611,2020,1,16,11,308.0,0.0,72.0,42.0,91.0,7.1,6.7,8.5,False
372,20011612,2020,1,16,12,75.0,0.0,59.0,40.0,77.0,5.8,11.6,9.6,False
373,20011613,2020,1,16,13,136.0,1.0,51.0,41.0,73.0,5.2,12.0,9.8,False
374,20011614,2020,1,16,14,151.0,1.0,53.0,39.0,66.0,4.6,13.5,10.7,False
375,20011615,2020,1,16,15,65.0,0.0,51.0,33.0,65.0,4.4,15.9,10.7,False
376,20011616,2020,1,16,16,135.0,0.0,43.0,28.0,63.0,4.1,17.6,10.9,False
377,20011617,2020,1,16,17,180.0,1.0,38.0,29.0,60.0,3.4,22.4,10.9,False
378,20011618,2020,1,16,18,179.0,1.0,45.0,31.0,66.0,3.8,22.3,9.8,False
379,20011619,2020,1,16,19,179.0,0.0,53.0,32.0,74.0,3.9,18.3,8.3,False
380,20011620,2020,1,16,20,181.0,0.0,60.0,31.0,77.0,4.1,16.2,7.9,False
381,20011621,2020,1,16,21,0.0,0.0,58.0,32.0,85.0,4.6,12.1,6.9,False
382,20011622,2020,1,16,22,58.0,0.0,86.0,48.0,91.0,4.7,10.7,6.1,False
383,20011623,2020,1,16,23,297.0,0.0,65.0,48.0,93.0,5.5,9.7,6.5,False
384,20011700,2020,1,17,0,179.0,1.0,87.0,48.0,88.0,5.2,10.5,7.0,False
385,20011701,2020,1,17,1,74.0,0.0,74.0,41.0,86.0,5.3,9.7,7.5,False
386,20011702,2020,1,17,2,179.0,0.0,71.0,44.0,88.0,5.5,9.3,7.4,False
387,20011703,2020,1,17,3,179.0,0.0,66.0,43.0,86.0,5.2,10.6,7.4,False
388,20011704,2020,1,17,4,360.0,0.0,77.0,44.0,86.0,5.3,11.3,7.5,False
389,20011705,2020,1,17,5,246.0,0.0,56.0,38.0,86.0,5.6,9.7,7.8,False
390,20011706,2020,1,17,6,355.0,1.0,62.0,44.0,88.0,5.8,8.8,7.7,False
391,20011707,2020,1,17,7,61.0,1.0,74.0,49.0,88.0,5.6,8.7,7.5,False
392,20011708,2020,1,17,8,62.0,0.0,75.0,44.0,89.0,5.9,8.3,7.6,False
393,20011709,2020,1,17,9,331.0,0.0,94.0,45.0,91.0,6.0,6.7,7.4,False
394,20011710,2020,1,17,10,26.0,1.0,103.0,46.0,86.0,5.9,7.3,8.1,False
395,20011711,2020,1,17,11,340.0,0.0,75.0,50.0,87.0,6.4,7.0,8.4,False
396,20011712,2020,1,17,12,79.0,1.0,78.0,51.0,80.0,6.0,7.7,9.3,False
397,20011713,2020,1,17,13,36.0,1.0,81.0,48.0,76.0,5.9,8.9,9.9,False
398,20011714,2020,1,17,14,45.0,1.0,54.0,38.0,73.0,5.8,9.5,10.4,False
399,20011715,2020,1,17,15,46.0,0.0,48.0,25.0,68.0,5.0,13.5,10.7,False
400,20011716,2020,1,17,16,92.0,0.0,37.0,24.0,59.0,3.2,24.4,10.9,False
401,20011717,2020,1,17,17,46.0,1.0,34.0,26.0,60.0,3.3,22.0,10.7,False
402,20011718,2020,1,17,18,98.0,1.0,46.0,31.0,61.0,2.9,21.9,10.1,False
403,20011719,2020,1,17,19,81.0,0.0,56.0,27.0,67.0,3.6,18.4,9.4,False
404,20011720,2020,1,17,20,15.0,1.0,112.0,44.0,78.0,5.7,7.8,9.3,False
405,20011721,2020,1,17,21,337.0,1.0,85.0,47.0,78.0,5.3,7.3,8.9,False
406,20011722,2020,1,17,22,3.0,0.0,93.0,50.0,79.0,5.2,8.4,8.6,False
407,20011723,2020,1,17,23,42.0,0.0,78.0,57.0,80.0,5.2,8.2,8.4,False
408,20011800,2020,1,18,0,360.0,0.0,90.0,56.0,82.0,5.2,7.8,8.1,False
409,20011801,2020,1,18,1,331.0,0.0,85.0,59.0,81.0,4.9,7.7,8.0,False
410,20011802,2020,1,18,2,85.0,0.0,76.0,56.0,83.0,5.1,7.6,7.8,False
411,20011803,2020,1,18,3,52.0,1.0,89.0,58.0,87.0,5.6,6.7,7.6,False
412,20011804,2020,1,18,4,3.0,0.0,73.0,60.0,87.0,5.4,7.1,7.4,False
413,20011805,2020,1,18,5,0.0,0.0,80.0,56.0,90.0,5.7,5.6,7.2,False
414,20011806,2020,1,18,6,353.0,0.0,150.0,115.0,90.0,5.7,6.1,7.2,False
415,20011807,2020,1,18,7,65.0,1.0,72.0,62.0,91.0,5.7,5.7,7.1,False
416,20011808,2020,1,18,8,9.0,0.0,110.0,61.0,90.0,5.8,5.7,7.3,False
417,20011809,2020,1,18,9,55.0,1.0,136.0,72.0,89.0,5.8,6.2,7.5,False
418,20011810,2020,1,18,10,54.0,1.0,130.0,73.0,89.0,6.1,5.4,7.8,False
419,20011811,2020,1,18,11,344.0,1.0,98.0,68.0,85.0,5.8,5.8,8.2,False
420,20011812,2020,1,18,12,354.0,1.0,92.0,69.0,83.0,5.8,6.0,8.5,False
421,20011813,2020,1,18,13,336.0,1.0,87.0,67.0,84.0,6.0,4.9,8.5,False
422,20011814,2020,1,18,14,285.0,0.0,102.0,67.0,90.0,6.3,2.5,7.8,False
423,20011815,2020,1,18,15,297.0,1.0,75.0,70.0,92.0,6.5,2.7,7.7,False
424,20011816,2020,1,18,16,239.0,1.0,96.0,63.0,90.0,6.5,3.7,8.0,False
425,20011817,2020,1,18,17,249.0,0.0,103.0,77.0,88.0,6.3,3.9,8.2,False
426,20011818,2020,1,18,18,284.0,1.0,85.0,71.0,87.0,6.1,4.7,8.1,False
427,20011819,2020,1,18,19,306.0,0.0,98.0,73.0,87.0,5.9,5.7,7.9,False
428,20011820,2020,1,18,20,337.0,0.0,88.0,63.0,88.0,5.9,6.0,7.8,False
429,20011821,2020,1,18,21,289.0,0.0,80.0,64.0,88.0,5.7,6.2,7.6,False
430,20011822,2020,1,18,22,274.0,1.0,77.0,59.0,88.0,5.5,6.1,7.4,False
431,20011823,2020,1,18,23,220.0,0.0,99.0,71.0,89.0,5.6,6.3,7.3,False
432,20011900,2020,1,19,0,212.0,0.0,79.0,66.0,91.0,5.5,5.7,6.9,False
433,20011901,2020,1,19,1,179.0,0.0,71.0,45.0,93.0,5.8,4.2,6.9,False
434,20011902,2020,1,19,2,179.0,1.0,57.0,53.0,94.0,5.9,3.4,6.8,False
435,20011903,2020,1,19,3,179.0,0.0,70.0,53.0,95.0,5.9,3.0,6.6,False
436,20011904,2020,1,19,4,179.0,0.0,67.0,50.0,96.0,6.0,2.9,6.6,False
437,20011905,2020,1,19,5,0.0,0.0,75.0,46.0,96.0,5.7,2.8,6.3,False
438,20011906,2020,1,19,6,0.0,0.0,67.0,48.0,97.0,5.9,2.5,6.3,False
439,20011907,2020,1,19,7,0.0,0.0,67.0,48.0,97.0,5.9,2.5,6.3,False
440,20011908,2020,1,19,8,179.0,0.0,77.0,41.0,96.0,5.6,3.3,6.2,False
441,20011909,2020,1,19,9,0.0,0.0,76.0,46.0,96.0,5.8,4.1,6.4,False
442,20011910,2020,1,19,10,126.0,0.0,101.0,54.0,92.0,6.5,4.4,7.7,False
443,20011911,2020,1,19,11,228.0,1.0,118.0,58.0,75.0,5.6,8.0,9.8,False
444,20011912,2020,1,19,12,140.0,1.0,63.0,44.0,54.0,2.6,13.1,11.6,False
445,20011913,2020,1,19,13,73.0,1.0,52.0,39.0,44.0,0.4,19.4,12.3,False
446,20011914,2020,1,19,14,163.0,2.0,53.0,37.0,40.0,-0.3,16.6,13.0,False
447,20011915,2020,1,19,15,183.0,1.0,51.0,39.0,47.0,1.2,15.7,12.2,False
448,20011916,2020,1,19,16,180.0,1.0,47.0,33.0,45.0,0.4,16.0,12.0,False
449,20011917,2020,1,19,17,303.0,1.0,41.0,25.0,49.0,1.7,14.2,12.1,False
450,20011918,2020,1,19,18,251.0,1.0,52.0,33.0,52.0,2.0,14.0,11.5,False
451,20011919,2020,1,19,19,235.0,0.0,57.0,45.0,59.0,2.9,12.5,10.6,False
452,20011920,2020,1,19,20,0.0,0.0,88.0,70.0,61.0,3.0,11.7,10.2,False
453,20011921,2020,1,19,21,260.0,0.0,87.0,63.0,65.0,3.3,10.2,9.5,False
454,20011922,2020,1,19,22,0.0,0.0,91.0,70.0,70.0,3.8,8.6,9.0,False
455,20011923,2020,1,19,23,0.0,0.0,83.0,62.0,72.0,4.0,7.9,8.8,False
456,20012000,2020,1,20,0,180.0,0.0,113.0,62.0,76.0,4.9,7.3,8.9,False
457,20012001,2020,1,20,1,0.0,0.0,113.0,60.0,79.0,5.0,5.9,8.4,False
458,20012002,2020,1,20,2,74.0,0.0,104.0,64.0,78.0,4.7,7.4,8.3,False
459,20012003,2020,1,20,3,141.0,0.0,98.0,62.0,79.0,4.9,6.9,8.3,False
460,20012004,2020,1,20,4,0.0,0.0,74.0,64.0,79.0,4.8,7.2,8.2,False
461,20012005,2020,1,20,5,330.0,0.0,95.0,60.0,83.0,5.2,6.7,7.9,False
462,20012006,2020,1,20,6,140.0,0.0,94.0,71.0,84.0,5.2,6.3,7.7,False
463,20012007,2020,1,20,7,140.0,0.0,94.0,71.0,84.0,5.2,6.3,7.7,False
464,20012008,2020,1,20,8,179.0,0.0,83.0,58.0,87.0,5.5,6.0,7.5,False
465,20012009,2020,1,20,9,187.0,0.0,78.0,54.0,87.0,5.8,5.5,7.8,False
466,20012010,2020,1,20,10,204.0,0.0,126.0,81.0,77.0,5.0,9.0,8.8,False
467,20012011,2020,1,20,11,164.0,0.0,69.0,50.0,72.0,5.2,9.0,10.0,False
468,20012012,2020,1,20,12,178.0,0.0,60.0,43.0,61.0,4.3,8.8,11.6,False
469,20012013,2020,1,20,13,234.0,0.0,63.0,43.0,55.0,3.4,11.9,12.2,False
470,20012014,2020,1,20,14,337.0,0.0,69.0,42.0,54.0,3.7,11.8,12.8,False
471,20012015,2020,1,20,15,160.0,0.0,64.0,42.0,52.0,2.9,11.2,12.5,False
472,20012016,2020,1,20,16,99.0,1.0,70.0,41.0,60.0,3.6,10.5,11.1,False
473,20012017,2020,1,20,17,141.0,0.0,80.0,48.0,64.0,4.3,9.7,10.8,False
474,20012018,2020,1,20,18,99.0,0.0,99.0,54.0,66.0,4.4,9.2,10.5,False
475,20012019,2020,1,20,19,130.0,0.0,92.0,55.0,66.0,4.2,8.7,10.3,False
476,20012020,2020,1,20,20,163.0,0.0,81.0,58.0,66.0,4.3,8.9,10.4,False
477,20012021,2020,1,20,21,0.0,0.0,89.0,61.0,69.0,4.5,8.3,9.9,False
478,20012022,2020,1,20,22,0.0,0.0,112.0,84.0,74.0,5.1,7.4,9.5,False
479,20012023,2020,1,20,23,0.0,0.0,101.0,85.0,75.0,5.0,6.9,9.2,False
480,20012100,2020,1,21,0,179.0,0.0,204.0,150.0,79.0,5.7,6.5,9.1,False
481,20012101,2020,1,21,1,59.0,0.0,133.0,86.0,80.0,5.7,6.5,9.0,False
482,20012102,2020,1,21,2,42.0,0.0,114.0,79.0,78.0,5.4,6.2,9.0,False
483,20012103,2020,1,21,3,237.0,0.0,115.0,77.0,77.0,5.0,6.6,8.8,False
484,20012104,2020,1,21,4,0.0,0.0,111.0,85.0,74.0,4.3,7.1,8.7,False
485,20012105,2020,1,21,5,242.0,0.0,113.0,83.0,77.0,4.7,6.5,8.5,False
486,20012106,2020,1,21,6,254.0,0.0,89.0,79.0,78.0,4.6,5.5,8.2,False
487,20012107,2020,1,21,7,254.0,0.0,89.0,79.0,78.0,4.6,5.5,8.2,False
488,20012108,2020,1,21,8,0.0,0.0,113.0,82.0,81.0,4.9,5.1,8.0,False
489,20012109,2020,1,21,9,88.0,0.0,119.0,71.0,81.0,5.2,5.3,8.3,False
490,20012110,2020,1,21,10,10.0,0.0,128.0,84.0,79.0,5.7,5.5,9.1,False
491,20012111,2020,1,21,11,325.0,1.0,131.0,80.0,75.0,5.8,4.4,10.0,False
492,20012112,2020,1,21,12,99.0,1.0,95.0,70.0,69.0,5.4,5.8,10.9,False
493,20012113,2020,1,21,13,29.0,1.0,100.0,64.0,63.0,4.9,6.3,11.7,False
494,20012114,2020,1,21,14,182.0,1.0,87.0,59.0,52.0,3.5,7.5,13.1,False
495,20012115,2020,1,21,15,179.0,1.0,71.0,58.0,51.0,3.0,9.0,12.9,False
496,20012116,2020,1,21,16,123.0,1.0,64.0,54.0,52.0,2.9,9.3,12.5,False
497,20012117,2020,1,21,17,179.0,1.0,96.0,59.0,53.0,3.0,8.8,12.3,False
498,20012118,2020,1,21,18,179.0,1.0,104.0,71.0,57.0,3.4,9.1,11.6,False
499,20012119,2020,1,21,19,180.0,0.0,114.0,74.0,63.0,3.9,8.3,10.6,False
500,20012120,2020,1,21,20,179.0,0.0,106.0,85.0,67.0,4.5,7.7,10.4,False
501,20012121,2020,1,21,21,276.0,0.0,139.0,100.0,68.0,4.6,7.3,10.2,False
502,20012122,2020,1,21,22,328.0,0.0,139.0,106.0,72.0,5.1,6.5,9.9,False
503,20012123,2020,1,21,23,72.0,0.0,123.0,105.0,74.0,5.1,5.8,9.5,False
504,20012200,2020,1,22,0,72.0,0.0,123.0,105.0,74.0,5.1,5.8,9.5,False
505,20012201,2020,1,22,1,72.0,0.0,123.0,105.0,74.0,5.1,5.8,9.5,False
506,20012202,2020,1,22,2,222.0,0.0,114.0,79.0,79.0,5.8,5.3,9.3,False
507,20012203,2020,1,22,3,222.0,0.0,115.0,77.0,79.0,5.8,5.3,9.3,False
508,20012204,2020,1,22,4,232.0,0.0,98.0,68.0,79.0,5.4,5.1,8.8,False
509,20012205,2020,1,22,5,251.0,0.0,131.0,103.0,79.0,5.6,5.2,9.0,False
510,20012206,2020,1,22,6,357.0,0.0,127.0,99.0,80.0,5.5,4.9,8.8,False
511,20012207,2020,1,22,7,357.0,0.0,127.0,99.0,80.0,5.5,4.9,8.8,False
512,20012208,2020,1,22,8,105.0,0.0,139.0,91.0,82.0,5.8,4.6,8.7,False
513,20012209,2020,1,22,9,160.0,0.0,146.0,98.0,86.0,6.8,3.8,9.0,False
514,20012210,2020,1,22,10,294.0,1.0,147.0,92.0,85.0,7.1,3.8,9.5,False
515,20012211,2020,1,22,11,106.0,0.0,157.0,100.0,76.0,6.6,4.4,10.7,False
516,20012212,2020,1,22,12,215.0,1.0,136.0,89.0,64.0,5.8,5.3,12.4,False
517,20012213,2020,1,22,13,147.0,1.0,108.0,83.0,62.0,5.9,6.1,13.0,False
518,20012214,2020,1,22,14,164.0,1.0,113.0,70.0,58.0,5.0,6.7,13.1,False
519,20012215,2020,1,22,15,183.0,1.0,104.0,73.0,54.0,4.2,7.4,13.3,False
520,20012216,2020,1,22,16,164.0,0.0,98.0,77.0,55.0,4.5,7.8,13.3,False
521,20012217,2020,1,22,17,179.0,0.0,91.0,64.0,54.0,3.9,8.1,13.0,False
522,20012218,2020,1,22,18,277.0,0.0,106.0,64.0,59.0,4.8,6.6,12.6,False
523,20012219,2020,1,22,19,0.0,0.0,123.0,96.0,64.0,5.1,5.7,11.7,False
524,20012220,2020,1,22,20,356.0,1.0,143.0,111.0,64.0,5.0,6.3,11.6,False
525,20012221,2020,1,22,21,26.0,0.0,188.0,124.0,66.0,5.1,6.1,11.2,False
526,20012222,2020,1,22,22,78.0,0.0,188.0,137.0,70.0,5.7,4.9,11.0,False
527,20012223,2020,1,22,23,0.0,0.0,153.0,120.0,82.0,7.5,3.9,10.4,False
528,20012300,2020,1,23,0,0.0,0.0,158.0,124.0,86.0,7.5,3.5,9.7,False
529,20012301,2020,1,23,1,41.0,1.0,173.0,113.0,90.0,7.8,2.5,9.4,False
530,20012302,2020,1,23,2,346.0,1.0,144.0,112.0,89.0,7.6,3.0,9.3,False
531,20012303,2020,1,23,3,179.0,0.0,127.0,78.0,92.0,7.4,2.3,8.6,False
532,20012304,2020,1,23,4,0.0,0.0,88.0,63.0,94.0,7.4,2.1,8.3,False
533,20012305,2020,1,23,5,0.0,0.0,91.0,77.0,95.0,7.6,2.1,8.4,False
534,20012306,2020,1,23,6,44.0,1.0,84.0,68.0,94.0,7.5,2.3,8.4,False
535,20012307,2020,1,23,7,44.0,1.0,84.0,68.0,94.0,7.5,2.3,8.4,False
536,20012308,2020,1,23,8,59.0,0.0,63.0,53.0,96.0,7.8,1.8,8.4,False
537,20012309,2020,1,23,9,0.0,0.0,72.0,58.0,93.0,7.5,3.1,8.6,False
538,20012310,2020,1,23,10,179.0,0.0,81.0,74.0,89.0,7.4,4.6,9.1,False
539,20012311,2020,1,23,11,91.0,0.0,98.0,77.0,85.0,7.4,5.0,9.8,False
540,20012312,2020,1,23,12,37.0,1.0,85.0,72.0,79.0,6.8,8.0,10.3,False
541,20012313,2020,1,23,13,68.0,1.0,89.0,68.0,80.0,7.4,6.8,10.7,False
542,20012314,2020,1,23,14,61.0,1.0,66.0,63.0,80.0,7.6,7.3,10.9,False
543,20012315,2020,1,23,15,37.0,1.0,62.0,62.0,78.0,7.0,8.2,10.7,False
544,20012316,2020,1,23,16,332.0,1.0,63.0,58.0,79.0,7.1,8.9,10.6,False
545,20012317,2020,1,23,17,340.0,1.0,64.0,57.0,79.0,7.1,8.4,10.6,False
546,20012318,2020,1,23,18,350.0,0.0,91.0,54.0,79.0,7.0,7.2,10.5,False
547,20012319,2020,1,23,19,359.0,1.0,97.0,56.0,81.0,7.1,5.3,10.2,False
548,20012320,2020,1,23,20,0.0,0.0,108.0,68.0,82.0,7.1,4.8,10.0,False
549,20012321,2020,1,23,21,287.0,1.0,105.0,79.0,83.0,7.2,4.5,10.0,False
550,20012322,2020,1,23,22,352.0,0.0,98.0,73.0,85.0,7.3,3.7,9.7,False
551,20012323,2020,1,23,23,47.0,1.0,127.0,82.0,87.0,7.4,3.6,9.5,False
552,20012400,2020,1,24,0,242.0,0.0,118.0,83.0,87.0,7.3,3.5,9.4,False
553,20012401,2020,1,24,1,26.0,0.0,106.0,86.0,89.0,7.4,3.4,9.1,False
554,20012402,2020,1,24,2,359.0,0.0,123.0,84.0,91.0,7.5,3.5,8.9,False
555,20012403,2020,1,24,3,0.0,0.0,99.0,69.0,93.0,7.6,3.3,8.7,False
556,20012404,2020,1,24,4,284.0,0.0,83.0,60.0,92.0,7.4,3.6,8.6,False
557,20012405,2020,1,24,5,274.0,0.0,82.0,57.0,94.0,7.4,4.0,8.3,False
558,20012406,2020,1,24,6,336.0,0.0,58.0,53.0,94.0,6.9,5.1,7.8,False
559,20012407,2020,1,24,7,336.0,0.0,58.0,53.0,94.0,6.9,5.1,7.8,False
560,20012408,2020,1,24,8,311.0,0.0,55.0,40.0,96.0,7.0,5.0,7.6,False
561,20012409,2020,1,24,9,0.0,0.0,70.0,41.0,95.0,7.1,6.6,7.9,False
562,20012410,2020,1,24,10,71.0,0.0,50.0,42.0,91.0,7.3,6.8,8.7,False
563,20012411,2020,1,24,11,59.0,0.0,55.0,41.0,83.0,6.8,7.7,9.5,False
564,20012412,2020,1,24,12,276.0,1.0,53.0,42.0,78.0,7.0,11.3,10.7,False
565,20012413,2020,1,24,13,75.0,1.0,47.0,37.0,71.0,5.9,12.1,10.9,False
566,20012414,2020,1,24,14,229.0,1.0,46.0,37.0,74.0,6.3,11.9,10.7,False
